Detected configuration: Linux / .Net
[760] Vertex Count: 956, Index Count: 1224, Meshing time: 5.0168ms
[761] Vertex Count: 552, Index Count: 678, Meshing time: 3.704ms
[762] Vertex Count: 44, Index Count: 36, Meshing time: 3.7473ms
[763] Vertex Count: 11224, Index Count: 16146, Meshing time: 5.0286ms
[764] Vertex Count: 8580, Index Count: 12288, Meshing time: 2.4359ms
[765] Vertex Count: 8580, Index Count: 12114, Meshing time: 4.255ms
[766] Vertex Count: 4760, Index Count: 6594, Meshing time: 2.035ms
[767] Vertex Count: 4236, Index Count: 5598, Meshing time: 4.0284ms
[768] Vertex Count: 9868, Index Count: 13968, Meshing time: 2.9808ms
[769] Vertex Count: 5216, Index Count: 7230, Meshing time: 2.1049ms
[770] Vertex Count: 9716, Index Count: 13950, Meshing time: 3.6784ms
[771] Vertex Count: 3436, Index Count: 4740, Meshing time: 2.0678ms
[772] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.0043ms
[773] Vertex Count: 6936, Index Count: 9870, Meshing time: 4.2795ms
[774] Vertex Count: 6520, Index Count: 9264, Meshing time: 3.0382ms
[775] Vertex Count: 0, Index Count: 0, Meshing time: 1.5567ms
[776] Vertex Count: 4356, Index Count: 6144, Meshing time: 1.9998ms
[777] Vertex Count: 3412, Index Count: 4680, Meshing time: 3.9881ms
[778] Vertex Count: 8624, Index Count: 12348, Meshing time: 6.0497ms
[779] Vertex Count: 0, Index Count: 0, Meshing time: 2.2073ms
[780] Vertex Count: 0, Index Count: 0, Meshing time: 2.103ms
[781] Vertex Count: 4356, Index Count: 6144, Meshing time: 4.8818ms
[782] Vertex Count: 1244, Index Count: 1656, Meshing time: 5.9968ms
[783] Vertex Count: 3148, Index Count: 4350, Meshing time: 6.6592ms
[784] Vertex Count: 6712, Index Count: 9534, Meshing time: 2.729ms
[785] Vertex Count: 0, Index Count: 0, Meshing time: 1.5298ms
[786] Vertex Count: 0, Index Count: 0, Meshing time: 1.5254ms
[787] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.0419ms
[788] Vertex Count: 232, Index Count: 270, Meshing time: 3.782ms
[789] Vertex Count: 8788, Index Count: 12588, Meshing time: 3.2968ms
[790] Vertex Count: 0, Index Count: 0, Meshing time: 1.5727ms
[791] Vertex Count: 0, Index Count: 0, Meshing time: 1.5951ms
[792] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.0561ms
[793] Vertex Count: 6756, Index Count: 9582, Meshing time: 4.2845ms
[794] Vertex Count: 5588, Index Count: 7872, Meshing time: 2.6538ms
[795] Vertex Count: 0, Index Count: 0, Meshing time: 1.6337ms
[796] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.7119ms
[797] Vertex Count: 6968, Index Count: 9828, Meshing time: 4.1158ms
[798] Vertex Count: 4280, Index Count: 6018, Meshing time: 2.4304ms
[799] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.0926ms
[800] Vertex Count: 5632, Index Count: 7902, Meshing time: 4.3941ms
[801] Vertex Count: 2880, Index Count: 3960, Meshing time: 2.0999ms
[802] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.0878ms
[803] Vertex Count: 9156, Index Count: 13098, Meshing time: 3.8131ms
[804] Vertex Count: 0, Index Count: 0, Meshing time: 1.5972ms
[805] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.0515ms
[806] Vertex Count: 9900, Index Count: 14190, Meshing time: 4.1109ms
[807] Vertex Count: 84, Index Count: 78, Meshing time: 1.6236ms
[808] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.1171ms
[809] Vertex Count: 152, Index Count: 156, Meshing time: 3.7679ms
[810] Vertex Count: 4268, Index Count: 5922, Meshing time: 4.0046ms
[811] Vertex Count: 8332, Index Count: 11916, Meshing time: 3.2697ms
[812] Vertex Count: 512, Index Count: 636, Meshing time: 1.6731ms
[813] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.0468ms
[814] Vertex Count: 6644, Index Count: 9432, Meshing time: 4.2936ms
[815] Vertex Count: 4520, Index Count: 6222, Meshing time: 2.221ms
[816] Vertex Count: 0, Index Count: 0, Meshing time: 1.7236ms
[817] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.2045ms
[818] Vertex Count: 7188, Index Count: 10206, Meshing time: 4.5545ms
[819] Vertex Count: 6704, Index Count: 9522, Meshing time: 2.7803ms
[820] Vertex Count: 4396, Index Count: 6168, Meshing time: 2.0649ms
[821] Vertex Count: 5912, Index Count: 8340, Meshing time: 4.09ms
[822] Vertex Count: 9752, Index Count: 13770, Meshing time: 3.0059ms
[823] Vertex Count: 6860, Index Count: 9678, Meshing time: 4.1986ms
[824] Vertex Count: 8356, Index Count: 11748, Meshing time: 2.7878ms
[825] Vertex Count: 11536, Index Count: 16530, Meshing time: 3.4277ms
[826] Vertex Count: 8580, Index Count: 12288, Meshing time: 2.4887ms
[827] Vertex Count: 2520, Index Count: 3468, Meshing time: 3.9081ms
[828] Vertex Count: 352, Index Count: 426, Meshing time: 3.9404ms
[829] Vertex Count: 7580, Index Count: 10806, Meshing time: 4.3058ms
[830] Vertex Count: 11352, Index Count: 16092, Meshing time: 3.0664ms
[831] Vertex Count: 6564, Index Count: 9312, Meshing time: 4.0538ms
[832] Vertex Count: 7496, Index Count: 10464, Meshing time: 2.7661ms
[833] Vertex Count: 9048, Index Count: 12942, Meshing time: 3.9892ms
[834] Vertex Count: 4388, Index Count: 6162, Meshing time: 2.0851ms
[835] Vertex Count: 6296, Index Count: 8862, Meshing time: 2.7008ms
[836] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.0448ms
[837] Vertex Count: 2872, Index Count: 3936, Meshing time: 4.2273ms
[838] Vertex Count: 8416, Index Count: 12036, Meshing time: 4.1027ms
[839] Vertex Count: 0, Index Count: 0, Meshing time: 1.6704ms
[840] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.0377ms
[841] Vertex Count: 7840, Index Count: 11106, Meshing time: 2.9372ms
[842] Vertex Count: 0, Index Count: 0, Meshing time: 1.6775ms
[843] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.1967ms
[844] Vertex Count: 1872, Index Count: 2532, Meshing time: 4.2353ms
[845] Vertex Count: 3648, Index Count: 5088, Meshing time: 4.5887ms
[846] Vertex Count: 5824, Index Count: 8238, Meshing time: 2.5769ms
[847] Vertex Count: 0, Index Count: 0, Meshing time: 1.5253ms
[848] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.0742ms
[849] Vertex Count: 7156, Index Count: 10206, Meshing time: 4.4371ms
[850] Vertex Count: 3180, Index Count: 4356, Meshing time: 2.0725ms
[851] Vertex Count: 0, Index Count: 0, Meshing time: 1.5416ms
[852] Vertex Count: 4356, Index Count: 6144, Meshing time: 1.9884ms
[853] Vertex Count: 9160, Index Count: 13140, Meshing time: 3.709ms
[854] Vertex Count: 780, Index Count: 966, Meshing time: 1.6475ms
[855] Vertex Count: 0, Index Count: 0, Meshing time: 1.5789ms
[856] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.0467ms
[857] Vertex Count: 3492, Index Count: 4872, Meshing time: 4.0843ms
[858] Vertex Count: 8432, Index Count: 12054, Meshing time: 3.6179ms
[859] Vertex Count: 2780, Index Count: 3804, Meshing time: 1.982ms
[860] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.0393ms
[861] Vertex Count: 28, Index Count: 18, Meshing time: 3.706ms
[862] Vertex Count: 9992, Index Count: 14190, Meshing time: 4.3029ms
[863] Vertex Count: 4668, Index Count: 6438, Meshing time: 2.0891ms
[864] Vertex Count: 9764, Index Count: 14016, Meshing time: 3.7934ms
[865] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.0678ms
[866] Vertex Count: 80, Index Count: 72, Meshing time: 3.7054ms
[867] Vertex Count: 8252, Index Count: 11838, Meshing time: 4.453ms
[868] Vertex Count: 1544, Index Count: 2004, Meshing time: 2.0239ms
[869] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.0768ms
[870] Vertex Count: 7100, Index Count: 9990, Meshing time: 4.0928ms
[871] Vertex Count: 1848, Index Count: 2502, Meshing time: 1.845ms
[872] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.1622ms
[873] Vertex Count: 1124, Index Count: 1452, Meshing time: 1.7284ms
[874] Vertex Count: 4356, Index Count: 6144, Meshing time: 1.998ms
[875] Vertex Count: 8684, Index Count: 12444, Meshing time: 4.0413ms
[876] Vertex Count: 9628, Index Count: 13854, Meshing time: 3.7229ms
[877] Vertex Count: 612, Index Count: 762, Meshing time: 1.6078ms
[878] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.0631ms
[879] Vertex Count: 1420, Index Count: 1872, Meshing time: 3.7991ms
[880] Vertex Count: 9444, Index Count: 13554, Meshing time: 4.3127ms
[881] Vertex Count: 4540, Index Count: 6300, Meshing time: 2.0137ms
[882] Vertex Count: 12680, Index Count: 18036, Meshing time: 3.5606ms
[883] Vertex Count: 11088, Index Count: 15654, Meshing time: 3.6418ms
[884] Vertex Count: 3332, Index Count: 4656, Meshing time: 4.2392ms
[885] Vertex Count: 9720, Index Count: 13938, Meshing time: 5.2497ms
[886] Vertex Count: 10308, Index Count: 14586, Meshing time: 2.6564ms
[887] Vertex Count: 608, Index Count: 744, Meshing time: 3.6962ms
[888] Vertex Count: 268, Index Count: 312, Meshing time: 3.8279ms
[889] Vertex Count: 15748, Index Count: 22716, Meshing time: 4.3546ms
[890] Vertex Count: 12236, Index Count: 17412, Meshing time: 3.4781ms
[891] Vertex Count: 8788, Index Count: 12510, Meshing time: 4.2358ms
[892] Vertex Count: 5620, Index Count: 7734, Meshing time: 2.3748ms
[893] Vertex Count: 5932, Index Count: 8346, Meshing time: 2.5124ms
[894] Vertex Count: 4356, Index Count: 6144, Meshing time: 1.9881ms
[895] Vertex Count: 3356, Index Count: 4662, Meshing time: 3.8742ms
[896] Vertex Count: 8544, Index Count: 12222, Meshing time: 3.9117ms
[897] Vertex Count: 0, Index Count: 0, Meshing time: 1.5448ms
[898] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.3132ms
[899] Vertex Count: 8004, Index Count: 11442, Meshing time: 3.4462ms
[900] Vertex Count: 0, Index Count: 0, Meshing time: 1.5572ms
[901] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.138ms
[902] Vertex Count: 7764, Index Count: 11100, Meshing time: 3.4455ms
[903] Vertex Count: 0, Index Count: 0, Meshing time: 1.6422ms
[904] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.2237ms
[905] Vertex Count: 7980, Index Count: 11388, Meshing time: 3.5021ms
[906] Vertex Count: 0, Index Count: 0, Meshing time: 1.6018ms
[907] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.1212ms
[908] Vertex Count: 9736, Index Count: 13998, Meshing time: 3.7063ms
[909] Vertex Count: 84, Index Count: 72, Meshing time: 1.5805ms
[910] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.0891ms
[911] Vertex Count: 136, Index Count: 138, Meshing time: 4.1021ms
[912] Vertex Count: 6320, Index Count: 8970, Meshing time: 4.2805ms
[913] Vertex Count: 5484, Index Count: 7680, Meshing time: 2.4475ms
[914] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.0199ms
[915] Vertex Count: 7484, Index Count: 10482, Meshing time: 4.1766ms
[916] Vertex Count: 5468, Index Count: 7560, Meshing time: 2.3977ms
[917] Vertex Count: 9928, Index Count: 14256, Meshing time: 3.7598ms
[918] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.1086ms
[919] Vertex Count: 3912, Index Count: 5268, Meshing time: 2.1719ms
[920] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.0589ms
[921] Vertex Count: 4800, Index Count: 6612, Meshing time: 4.0359ms
[922] Vertex Count: 6844, Index Count: 9678, Meshing time: 4.2684ms
[923] Vertex Count: 2472, Index Count: 3288, Meshing time: 1.9249ms
[924] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.1521ms
[925] Vertex Count: 2588, Index Count: 3414, Meshing time: 3.9273ms
[926] Vertex Count: 6668, Index Count: 9480, Meshing time: 2.6633ms
[927] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.2729ms
[928] Vertex Count: 3416, Index Count: 4758, Meshing time: 3.9639ms
[929] Vertex Count: 5936, Index Count: 8280, Meshing time: 2.4702ms
[930] Vertex Count: 4356, Index Count: 6144, Meshing time: 1.9898ms
[931] Vertex Count: 8488, Index Count: 12042, Meshing time: 4.0172ms
[932] Vertex Count: 5712, Index Count: 7842, Meshing time: 2.1951ms
[933] Vertex Count: 12916, Index Count: 18396, Meshing time: 3.7329ms
[934] Vertex Count: 13388, Index Count: 19080, Meshing time: 4.4022ms
[935] Vertex Count: 13780, Index Count: 19662, Meshing time: 3.4477ms
[936] Vertex Count: 7044, Index Count: 10056, Meshing time: 4.1475ms
[937] Vertex Count: 320, Index Count: 378, Meshing time: 3.7723ms
[938] Vertex Count: 1536, Index Count: 2058, Meshing time: 3.9213ms
[939] Vertex Count: 16668, Index Count: 24144, Meshing time: 4.5224ms
[940] Vertex Count: 9104, Index Count: 12630, Meshing time: 3.1384ms
[941] Vertex Count: 6132, Index Count: 8400, Meshing time: 2.6743ms
[942] Vertex Count: 7504, Index Count: 10614, Meshing time: 5.477ms
[943] Vertex Count: 9572, Index Count: 13716, Meshing time: 4.1598ms
[944] Vertex Count: 4580, Index Count: 6390, Meshing time: 2.4369ms
[945] Vertex Count: 364, Index Count: 402, Meshing time: 4.1861ms
[946] Vertex Count: 1716, Index Count: 2226, Meshing time: 2.1961ms
[947] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.4177ms
[948] Vertex Count: 8208, Index Count: 11748, Meshing time: 4.5781ms
[949] Vertex Count: 9192, Index Count: 13194, Meshing time: 3.9006ms
[950] Vertex Count: 0, Index Count: 0, Meshing time: 1.9171ms
[951] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.4059ms
[952] Vertex Count: 8092, Index Count: 11556, Meshing time: 4.2035ms
[953] Vertex Count: 0, Index Count: 0, Meshing time: 1.9385ms
[954] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.4545ms
[955] Vertex Count: 9188, Index Count: 13170, Meshing time: 5.0497ms
[956] Vertex Count: 0, Index Count: 0, Meshing time: 1.9286ms
[957] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.4279ms
[958] Vertex Count: 2288, Index Count: 2976, Meshing time: 4.0421ms
[959] Vertex Count: 7148, Index Count: 10140, Meshing time: 2.7529ms
[960] Vertex Count: 4356, Index Count: 6144, Meshing time: 1.9923ms
[961] Vertex Count: 9548, Index Count: 13674, Meshing time: 3.6023ms
[962] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.037ms
[963] Vertex Count: 56, Index Count: 48, Meshing time: 3.7137ms
[964] Vertex Count: 8676, Index Count: 12360, Meshing time: 3.4423ms
[965] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.057ms
[966] Vertex Count: 8456, Index Count: 12012, Meshing time: 3.0904ms
[967] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.0327ms
[968] Vertex Count: 5132, Index Count: 7038, Meshing time: 2.4759ms
[969] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.0453ms
[970] Vertex Count: 4036, Index Count: 5616, Meshing time: 4.0356ms
[971] Vertex Count: 908, Index Count: 1128, Meshing time: 4.0402ms
[972] Vertex Count: 9600, Index Count: 13806, Meshing time: 3.8431ms
[973] Vertex Count: 6300, Index Count: 8760, Meshing time: 2.3247ms
[974] Vertex Count: 7772, Index Count: 11058, Meshing time: 4.1197ms
[975] Vertex Count: 7392, Index Count: 10332, Meshing time: 2.5198ms
[976] Vertex Count: 9480, Index Count: 13584, Meshing time: 3.9295ms
[977] Vertex Count: 4836, Index Count: 6708, Meshing time: 2.1269ms
[978] Vertex Count: 3384, Index Count: 4566, Meshing time: 3.9608ms
[979] Vertex Count: 9832, Index Count: 13854, Meshing time: 2.9493ms
[980] Vertex Count: 5812, Index Count: 8226, Meshing time: 4.2603ms
[981] Vertex Count: 7928, Index Count: 10830, Meshing time: 2.5985ms
[982] Vertex Count: 9392, Index Count: 12966, Meshing time: 2.8449ms
[983] Vertex Count: 8944, Index Count: 12690, Meshing time: 2.7881ms
[984] Vertex Count: 13360, Index Count: 19302, Meshing time: 4.4106ms
[985] Vertex Count: 4000, Index Count: 5334, Meshing time: 4.1044ms
[986] Vertex Count: 4756, Index Count: 6540, Meshing time: 3.9811ms
[987] Vertex Count: 548, Index Count: 690, Meshing time: 3.71ms
[988] Vertex Count: 396, Index Count: 450, Meshing time: 3.6357ms
[989] Vertex Count: 236, Index Count: 258, Meshing time: 3.6263ms
[990] Vertex Count: 88, Index Count: 84, Meshing time: 3.6233ms
[991] Vertex Count: 8960, Index Count: 12708, Meshing time: 2.4823ms
[992] Vertex Count: 11740, Index Count: 16944, Meshing time: 3.8346ms
[993] Vertex Count: 8924, Index Count: 12690, Meshing time: 3.3583ms
[994] Vertex Count: 4356, Index Count: 6144, Meshing time: 1.986ms
[995] Vertex Count: 9924, Index Count: 14226, Meshing time: 3.8339ms
[996] Vertex Count: 5600, Index Count: 7776, Meshing time: 2.1632ms
[997] Vertex Count: 4420, Index Count: 6198, Meshing time: 2.1399ms
[998] Vertex Count: 8136, Index Count: 11538, Meshing time: 3.0925ms
[999] Vertex Count: 7496, Index Count: 10722, Meshing time: 2.709ms
[1000] Vertex Count: 4356, Index Count: 6144, Meshing time: 1.9912ms
[1001] Vertex Count: 1776, Index Count: 2274, Meshing time: 3.759ms
[1002] Vertex Count: 4596, Index Count: 6468, Meshing time: 3.9139ms
[1003] Vertex Count: 5408, Index Count: 7644, Meshing time: 2.4774ms
[1004] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.0742ms
[1005] Vertex Count: 4828, Index Count: 6786, Meshing time: 4.0197ms
[1006] Vertex Count: 5244, Index Count: 7368, Meshing time: 2.4022ms
[1007] Vertex Count: 4356, Index Count: 6144, Meshing time: 1.9917ms
[1008] Vertex Count: 6060, Index Count: 8466, Meshing time: 4.5751ms
[1009] Vertex Count: 3316, Index Count: 4392, Meshing time: 2.006ms
[1010] Vertex Count: 4356, Index Count: 6144, Meshing time: 1.9973ms
[1011] Vertex Count: 188, Index Count: 192, Meshing time: 3.667ms
[1012] Vertex Count: 9036, Index Count: 12978, Meshing time: 3.2876ms
[1013] Vertex Count: 4356, Index Count: 6144, Meshing time: 1.9882ms
[1014] Vertex Count: 8876, Index Count: 12684, Meshing time: 5.342ms
[1015] Vertex Count: 4412, Index Count: 6174, Meshing time: 2.6458ms
[1016] Vertex Count: 8060, Index Count: 11508, Meshing time: 3.3037ms
[1017] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.0578ms
[1018] Vertex Count: 1984, Index Count: 2646, Meshing time: 3.8168ms
[1019] Vertex Count: 6376, Index Count: 8928, Meshing time: 2.5798ms
[1020] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.0406ms
[1021] Vertex Count: 3536, Index Count: 4758, Meshing time: 3.9336ms
[1022] Vertex Count: 316, Index Count: 330, Meshing time: 3.7945ms
[1023] Vertex Count: 9300, Index Count: 13344, Meshing time: 3.6752ms
[1024] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.058ms
[1025] Vertex Count: 3060, Index Count: 4212, Meshing time: 3.955ms
[1026] Vertex Count: 11508, Index Count: 16362, Meshing time: 3.3459ms
[1027] Vertex Count: 13244, Index Count: 18870, Meshing time: 3.9519ms
[1028] Vertex Count: 192, Index Count: 204, Meshing time: 3.7224ms
[1029] Vertex Count: 3284, Index Count: 4566, Meshing time: 4.01ms
[1030] Vertex Count: 11108, Index Count: 15606, Meshing time: 3.1309ms
[1031] Vertex Count: 12904, Index Count: 18384, Meshing time: 10.0761ms
[1032] Vertex Count: 12996, Index Count: 18528, Meshing time: 3.7856ms
[1033] Vertex Count: 192, Index Count: 204, Meshing time: 3.7934ms
[1034] Vertex Count: 7620, Index Count: 10836, Meshing time: 4.3964ms
[1035] Vertex Count: 5128, Index Count: 7056, Meshing time: 2.1249ms
[1036] Vertex Count: 12908, Index Count: 18474, Meshing time: 4.1419ms
[1037] Vertex Count: 8580, Index Count: 12288, Meshing time: 2.8192ms
[1038] Vertex Count: 1472, Index Count: 2034, Meshing time: 4.2207ms
[1039] Vertex Count: 2184, Index Count: 2982, Meshing time: 4.5945ms
[1040] Vertex Count: 1796, Index Count: 2400, Meshing time: 4.3058ms
[1041] Vertex Count: 1344, Index Count: 1716, Meshing time: 4.2319ms
[1042] Vertex Count: 232, Index Count: 228, Meshing time: 4.1461ms
[1043] Vertex Count: 5340, Index Count: 7278, Meshing time: 2.4658ms
[1044] Vertex Count: 8580, Index Count: 12288, Meshing time: 2.9458ms
[1045] Vertex Count: 9000, Index Count: 12714, Meshing time: 5.076ms
[1046] Vertex Count: 6336, Index Count: 8676, Meshing time: 4.8904ms
[1047] Vertex Count: 2464, Index Count: 3132, Meshing time: 2.1925ms
[1048] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.3705ms
[1049] Vertex Count: 3052, Index Count: 4134, Meshing time: 2.3486ms
[1050] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.378ms
[1051] Vertex Count: 5896, Index Count: 8178, Meshing time: 4.5467ms
[1052] Vertex Count: 7656, Index Count: 10902, Meshing time: 4.6028ms
[1053] Vertex Count: 304, Index Count: 288, Meshing time: 1.9596ms
[1054] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.0924ms
[1055] Vertex Count: 5688, Index Count: 8070, Meshing time: 4.1993ms
[1056] Vertex Count: 2724, Index Count: 3666, Meshing time: 2.0053ms
[1057] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.0712ms
[1058] Vertex Count: 8152, Index Count: 11682, Meshing time: 3.4227ms
[1059] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.0436ms
[1060] Vertex Count: 8908, Index Count: 12786, Meshing time: 3.8459ms
[1061] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.0671ms
[1062] Vertex Count: 7348, Index Count: 10416, Meshing time: 3.0661ms
[1063] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.7867ms
[1064] Vertex Count: 788, Index Count: 1014, Meshing time: 3.7918ms
[1065] Vertex Count: 7956, Index Count: 11400, Meshing time: 3.3739ms
[1066] Vertex Count: 4356, Index Count: 6144, Meshing time: 1.9826ms
[1067] Vertex Count: 8384, Index Count: 11994, Meshing time: 3.1667ms
[1068] Vertex Count: 4356, Index Count: 6144, Meshing time: 1.99ms
[1069] Vertex Count: 1476, Index Count: 1926, Meshing time: 1.7331ms
[1070] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.0374ms
[1071] Vertex Count: 8636, Index Count: 12390, Meshing time: 4.1701ms
[1072] Vertex Count: 8540, Index Count: 12234, Meshing time: 3.8944ms
[1073] Vertex Count: 888, Index Count: 1122, Meshing time: 1.6509ms
[1074] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.0086ms
[1075] Vertex Count: 8600, Index Count: 12330, Meshing time: 3.1702ms
[1076] Vertex Count: 4356, Index Count: 6144, Meshing time: 1.9916ms
[1077] Vertex Count: 8060, Index Count: 11526, Meshing time: 4.2818ms
[1078] Vertex Count: 5584, Index Count: 7734, Meshing time: 2.1538ms
[1079] Vertex Count: 12340, Index Count: 17556, Meshing time: 3.7449ms
[1080] Vertex Count: 12216, Index Count: 17262, Meshing time: 3.5926ms
[1081] Vertex Count: 13056, Index Count: 18594, Meshing time: 4.2398ms
[1082] Vertex Count: 13004, Index Count: 18528, Meshing time: 4.0179ms
[1083] Vertex Count: 9168, Index Count: 13158, Meshing time: 3.3759ms
[1084] Vertex Count: 4452, Index Count: 6228, Meshing time: 1.9957ms
[1085] Vertex Count: 6856, Index Count: 9486, Meshing time: 2.3299ms
[1086] Vertex Count: 8580, Index Count: 12288, Meshing time: 2.4377ms
[1087] Vertex Count: 11112, Index Count: 16092, Meshing time: 4.2319ms
[1088] Vertex Count: 2720, Index Count: 3726, Meshing time: 3.794ms
[1089] Vertex Count: 3024, Index Count: 4182, Meshing time: 3.8525ms
[1090] Vertex Count: 1896, Index Count: 2520, Meshing time: 3.9336ms
[1091] Vertex Count: 80, Index Count: 72, Meshing time: 4.3157ms
[1092] Vertex Count: 84, Index Count: 66, Meshing time: 3.6943ms
[1093] Vertex Count: 1388, Index Count: 1830, Meshing time: 3.8595ms
[1094] Vertex Count: 1036, Index Count: 1350, Meshing time: 4.0961ms
[1095] Vertex Count: 12792, Index Count: 18396, Meshing time: 4.1235ms
[1096] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.0341ms
[1097] Vertex Count: 8580, Index Count: 12288, Meshing time: 2.4314ms
[1098] Vertex Count: 4968, Index Count: 6762, Meshing time: 4.0225ms
[1099] Vertex Count: 4068, Index Count: 5658, Meshing time: 2.1038ms
[1100] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.031ms
[1101] Vertex Count: 6692, Index Count: 9528, Meshing time: 2.6467ms
[1102] Vertex Count: 4356, Index Count: 6144, Meshing time: 1.9871ms
[1103] Vertex Count: 2564, Index Count: 3300, Meshing time: 3.8675ms
[1104] Vertex Count: 7156, Index Count: 10182, Meshing time: 4.3849ms
[1105] Vertex Count: 1280, Index Count: 1662, Meshing time: 1.7149ms
[1106] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.0916ms
[1107] Vertex Count: 1376, Index Count: 1764, Meshing time: 3.8612ms
[1108] Vertex Count: 8824, Index Count: 12618, Meshing time: 3.3598ms
[1109] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.0576ms
[1110] Vertex Count: 8756, Index Count: 12552, Meshing time: 4.0461ms
[1111] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.0536ms
[1112] Vertex Count: 9156, Index Count: 13140, Meshing time: 3.7824ms
[1113] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.0499ms
[1114] Vertex Count: 4060, Index Count: 5634, Meshing time: 2.4478ms
[1115] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.0451ms
[1116] Vertex Count: 5948, Index Count: 8268, Meshing time: 2.5288ms
[1117] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.0436ms
[1118] Vertex Count: 7056, Index Count: 9930, Meshing time: 2.7083ms
[1119] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.0908ms
[1120] Vertex Count: 2840, Index Count: 3822, Meshing time: 3.9855ms
[1121] Vertex Count: 8864, Index Count: 12678, Meshing time: 4.205ms
[1122] Vertex Count: 0, Index Count: 0, Meshing time: 1.5734ms
[1123] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.0177ms
[1124] Vertex Count: 8668, Index Count: 12360, Meshing time: 3.9261ms
[1125] Vertex Count: 0, Index Count: 0, Meshing time: 1.7896ms
[1126] Vertex Count: 4356, Index Count: 6144, Meshing time: 1.998ms
[1127] Vertex Count: 8144, Index Count: 11634, Meshing time: 4.1921ms
[1128] Vertex Count: 1480, Index Count: 1950, Meshing time: 1.7753ms
[1129] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.0491ms
[1130] Vertex Count: 8472, Index Count: 12066, Meshing time: 3.3163ms
[1131] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.1169ms
[1132] Vertex Count: 9476, Index Count: 13608, Meshing time: 4.1617ms
[1133] Vertex Count: 5152, Index Count: 7146, Meshing time: 2.1477ms
[1134] Vertex Count: 5092, Index Count: 7056, Meshing time: 2.1181ms
[1135] Vertex Count: 8748, Index Count: 12534, Meshing time: 3.9727ms
[1136] Vertex Count: 7780, Index Count: 10854, Meshing time: 2.7239ms
[1137] Vertex Count: 6916, Index Count: 9648, Meshing time: 2.4184ms
